"b1_4"     "a1"     "c1"     "b2_4"     "a2"     "c2"     "b3"     "a3"     "c3"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_11"     "k2_11"     "k3_11"     "ktype1_11"     "ktype2_11"     "ktype3_11"
-2.43492     20.4686     1.62551     -1.46722     166.433     1.64161     8.07262     40.0358     1.70216     75.7094     0.00589717     -1940.87     -4.26543     -0.655429     8.07262     0     3     0
-2.43158     30.3468     1.61683     -1.50165     166.303     1.64098     7.60447     79.6916     1.62725     84.8871     0.00376197     -1937.5     -4.02857     -0.378807     7.60447     0     3     0
-2.43158     18.4331     1.60942     -1.50647     166.092     1.64158     8.26508     88.1094     1.68048     84.9177     0.00187802     -1941.8     -4.30898     -0.833745     8.26508     0     3     0
-3.75941     30.2372     1.63722     -1.49894     166.092     1.64394     8.22204     54.7142     1.68877     80.9161     0.00180688     -1929.13     -5.08182     0.349131     8.22204     0     3     0
-4.34092     25.7319     1.6432     -1.40932     166.155     1.64857     7.98605     48.7385     1.68877     84.4725     0.00362705     -1932.24     -5.09781     0.0609626     7.98605     0     3     0
-3.94833     27.8432     1.62657     -1.44145     163.755     1.65328     8.04399     33.352     1.68877     76.2088     0.00394197     -1931.78     -4.66261     -0.0901772     8.04399     0     3     0
-5.17513     33.1412     1.62466     -1.45441     165.288     1.64931     8.12429     76.9122     1.716     88.9461     0.00145048     -1936.17     -4.69647     0.176964     8.12429     0     3     0
-5.83133     24.1408     1.63721     -1.55183     164.534     1.64854     8.12429     34.6898     1.66986     81.414     0.000137619     -1931.24     -4.8437     -0.302497     8.12429     0     3     0
-4.6549     30.6127     1.63685     -1.44845     164.306     1.64852     8.50374     63.8349     1.65116     81.7568     0.00366668     -1934.14     -4.58619     0.0283252     8.50374     0     3     0
-3.82479     15.9677     1.62085     -1.45007     164.034     1.6498     8.78628     94.2668     1.65371     89.7276     6.87122e-05     -1929.24     -4.89625     -0.609866     8.78628     0     3     0
-3.64803     36.7537     1.62618     -1.57155     164.097     1.64937     9.18858     86.3117     1.66655     95.9003     6.87122e-05     -1934.95     -4.7445     0.306816     9.18858     0     3     0
-3.66775     36.1762     1.62236     -1.46405     164.914     1.64937     7.74287     51.1246     1.68413     85.9271     0.00252782     -1936.64     -4.40232     0.0667283     7.74287     0     3     0
-3.01304     25.4052     1.63738     -1.56204     164.358     1.64552     9.05507     98.2511     1.66301     86.8581     0.000699577     -1931.64     -4.84325     -0.0656308     9.05507     0     3     0
-4.14707     24.3036     1.63238     -1.52497     162.069     1.64715     8.26586     102.857     1.66645     80.5831     0.00084561     -1931.75     -5.27732     0.0878254     8.26586     0     3     0
-2.80754     31.3754     1.64547     -1.52497     162.212     1.6464     8.12395     104.452     1.66645     89.8052     0.00084561     -1928.21     -4.87943     0.162875     8.12395     0     3     0
-2.50706     23.0789     1.6431     -1.55158     164.444     1.64605     9.16108     44.1113     1.6483     87.3458     0.00113625     -1939.71     -5.27267     -0.0810877     9.16108     0     3     0
-2.66222     28.048     1.62078     -1.48361     164.473     1.64469     8.66202     153.338     1.66792     93.6492     0.00482616     -1939.86     -5.01468     0.191511     8.66202     0     3     0
-2.51797     25.8361     1.64039     -1.49831     163.828     1.64878     8.9172     76.3253     1.65977     83.9695     0.00300189     -1932.92     -4.84557     -0.0798782     8.9172     0     3     0
-2.54945     38.8471     1.63879     -1.3987     164.162     1.64988     8.62452     119.616     1.62772     86.5587     0.000585821     -1933.73     -4.22598     0.113226     8.62452     0     3     0
-3.61334     40.7179     1.60025     -1.50169     163.599     1.6498     8.78942     98.073     1.68332     75.6054     0.00503072     -1932.48     -4.15297     0.191467     8.78942     0     3     0
-4.17897     20.1333     1.61313     -1.61396     164.892     1.63892     8.75302     135.125     1.65581     86.08     0.000348289     -1937.28     -4.15297     -0.762669     8.75302     0     3     0
-2.91963     39.3315     1.62103     -1.52877     166.313     1.63847     8.56801     114.84     1.69288     81.8284     0.00309596     -1934.48     -3.8537     -0.020689     8.56801     0     3     0
-1.87337     33.4573     1.63312     -1.41999     168.934     1.64025     8.42188     104.593     1.67856     87.6554     0.00252532     -1931.35     -4.72873     0.262076     8.42188     0     3     0
-3.58968     18.3869     1.63264     -1.46069     170.854     1.64149     9.03704     41.0331     1.69858     79.2606     0.00252532     -1935.39     -4.60221     -0.573027     9.03704     0     3     0
-3.43856     31.4477     1.63729     -1.39913     172.274     1.63999     8.1511     38.5916     1.64446     75.3708     0.000695546     -1933.59     -4.60221     0.152579     8.1511     0     3     0
-4.36138     21.0658     1.63346     -1.32479     171.765     1.64029     8.4398     57.837     1.65166     90.9347     0.000248497     -1934.93     -4.62067     -0.451943     8.4398     0     3     0
-1.57314     17.6358     1.63847     -1.43544     171.223     1.63915     7.68518     36.736     1.73772     72.5051     0.0102673     -1942.04     -4.90531     -0.470679     7.68518     0     3     0
-2.18425     20.9617     1.6193     -1.46335     171.294     1.63818     7.93996     39.075     1.73432     71.6324     0.0011789     -1943.16     -5.64847     -0.0941612     7.93996     0     3     0
-2.70246     27.15     1.6311     -1.38221     173.87     1.63218     7.92527     70.3108     1.66923     92.693     0.00311365     -1939.23     -4.91729     0.074906     7.92527     0     3     0
-1.8479     35.2649     1.59638     -1.38469     171.62     1.63037     7.88281     78.2519     1.66923     94.5708     0.000363705     -1933.1     -4.16601     -0.104684     7.88281     0     3     0
-3.2038     25.0907     1.6268     -1.45388     171.605     1.63037     8.763     135.822     1.65767     82.3392     0.000363705     -1928.16     -4.7305     -0.185598     8.763     0     3     0
-3.0677     37.1277     1.62146     -1.45667     171.992     1.62942     7.85119     56.224     1.64024     82.5398     0.00085366     -1929.04     -4.48617     0.209556     7.85119     0     3     0
-4.43248     27.0533     1.61712     -1.47504     172.299     1.62942     8.27297     78.7036     1.64163     81.59     0.00308667     -1931.51     -5.37571     0.107709     8.27297     0     3     0
-3.66011     25.1984     1.61175     -1.51402     171.948     1.62828     8.95383     93.568     1.68077     79.1856     0.00319982     -1933.1     -4.15369     -0.454189     8.95383     0     3     0
-3.1494     24.3958     1.6181     -1.45529     171.793     1.63302     8.26829     43.7648     1.66189     74.4956     0.00549812     -1929.06     -5.10876     0.0221924     8.26829     0     3     0
-3.37724     24.0523     1.61848     -1.45557     172.956     1.63372     8.31154     49.8941     1.69105     79.0912     0.000992014     -1928.24     -4.2979     -0.398822     8.31154     0     3     0
-1.81329     19.8877     1.59952     -1.43592     172.837     1.62936     8.53809     83.589     1.68128     84.8585     0.000539831     -1930.84     -4.94908     -0.224232     8.53809     0     3     0
-3.85728     25.852     1.60637     -1.36347     174.011     1.62842     8.64426     85.5521     1.70988     85.2302     0.00492008     -1935.21     -4.73451     -0.163792     8.64426     0     3     0
-3.4004     22.7984     1.62697     -1.42931     173.046     1.63537     8.43803     75.1343     1.6512     79.1915     0.00134244     -1927.61     -5.04727     -0.203949     8.43803     0     3     0
-3.7426     28.2521     1.62956     -1.43499     172.702     1.63413     8.65593     53.9581     1.66869     88.2302     0.000911137     -1931.55     -5.28575     0.158156     8.65593     0     3     0
-4.68872     32.3685     1.62956     -1.47283     171.658     1.6355     8.00882     54.1109     1.69768     92.9135     0.0036126     -1931.52     -4.63212     0.0753835     8.00882     0     3     0
-4.28492     32.153     1.6261     -1.47166     171.986     1.6355     8.31485     89.2953     1.6858     78.8539     0.00591297     -1934.88     -4.86883     0.237293     8.31485     0     3     0
-4.28492     27.0363     1.57918     -1.44901     171.789     1.63101     8.49593     72.2475     1.67367     80.7956     0.00291399     -1935.31     -5.24205     0.0264432     8.49593     0     3     0
-3.125     18.2019     1.58143     -1.41388     174.175     1.62467     8.49593     116.234     1.63226     85.3368     0.00222434     -1935.22     -5.37024     -0.391347     8.49593     0     3     0
-6.38461     15.4512     1.61372     -1.42366     173.39     1.62592     8.16425     62.8599     1.65108     82.8905     0.00285748     -1931.79     -4.79787     -0.684496     8.16425     0     3     0
-4.74817     18.1365     1.59886     -1.46748     173.724     1.62749     8.45443     89.9594     1.71081     78.641     0.00268038     -1928.27     -4.91795     -0.470895     8.45443     0     3     0
-5.00054     31.1112     1.62369     -1.54973     173.724     1.6265     7.9721     27.1007     1.59152     76.9193     0.0018255     -1943.29     -4.74523     0.0696324     7.9721     0     3     0
-3.8201     30.4767     1.63036     -1.35251     172.864     1.63196     8.04434     42.2381     1.66797     90.1956     0.0018255     -1928.88     -4.8654     0.101007     8.04434     0     3     0
-3.81641     25.1833     1.62282     -1.31532     170.481     1.63358     8.1096     103.059     1.64646     82.4923     0.000662691     -1932.02     -4.66173     -0.110718     8.1096     0     3     0
-4.55051     20.4463     1.56973     -1.44137     170.805     1.62788     8.0611     53.9332     1.65793     78.3087     0.00382307     -1942.76     -6.08889     -0.0530314     8.0611     0     3     0
-4.83838     24.7955     1.62569     -1.45546     171.021     1.63198     8.0611     71.168     1.68826     77.6694     0.000125556     -1927.91     -4.64903     -0.257926     8.0611     0     3     0
-5.87385     26.0247     1.60274     -1.48993     168.752     1.63575     8.21626     105.425     1.67509     79.4546     0.00148281     -1935.59     -5.04803     -0.0550984     8.21626     0     3     0
-5.11134     21.1839     1.62917     -1.4046     169.309     1.63845     7.65301     63.7234     1.67509     82.9518     0.00284065     -1936.05     -5.0331     -0.361813     7.65301     0     3     0
-5.85393     24.789     1.62917     -1.47741     169.081     1.63125     8.44056     100.893     1.66159     77.4188     0.00597376     -1929.82     -5.4205     0.0170677     8.44056     0     3     0
-5.57393     22.8496     1.60494     -1.45918     169.705     1.63283     7.84783     81.7665     1.66459     80.3695     0.00451178     -1932.72     -5.33801     -0.0460841     7.84783     0     3     0
-5.42709     19.1825     1.62014     -1.53397     170.711     1.63163     8.19469     60.687     1.67167     82.8979     0.00168301     -1925.42     -4.91038     -0.467958     8.19469     0     3     0
-7.02557     19.5418     1.63127     -1.45421     171.15     1.63425     8.57057     81.5963     1.74526     94.0243     0.00168301     -1935.26     -5.64227     -0.197388     8.57057     0     3     0
-6.50926     9.12039     1.62418     -1.46391     172.774     1.6333     9.01804     46.6627     1.66599     83.5298     0.00287914     -1935.1     -5.2763     -0.819773     9.01804     0     3     0
-5.92822     13.6795     1.59056     -1.41545     174.244     1.62841     8.04578     79.9513     1.62402     81.0645     0.00129543     -1934.19     -4.43709     -0.8606     8.04578     0     3     0
-5.37073     13.2436     1.62629     -1.40207     176.77     1.62823     8.30056     22.0847     1.62246     90.2645     0.00510356     -1939.96     -5.15713     -0.67572     8.30056     0     3     0
-6.25238     24.2549     1.62291     -1.31969     176.973     1.62634     7.28825     22.2806     1.67352     91.5243     0.00235747     -1935.74     -5.05146     0.0257741     7.28825     0     3     0
-5.6145     24.2549     1.60903     -1.3892     176.411     1.62615     7.94996     50.165     1.66002     89.0556     0.00235747     -1935.27     -5.0232     0.0134381     7.94996     0     3     0
-5.42765     30.3521     1.60183     -1.45354     175.833     1.62785     8.66869     30.0349     1.61763     84.1176     0.00235747     -1939.77     -4.84314     0.00464024     8.66869     0     3     0
-4.52066     28.8316     1.62408     -1.3558     174.601     1.62956     8.2839     106.885     1.62592     81.8882     0.00378255     -1934.79     -4.79688     0.0666623     8.2839     0     3     0
-3.99731     24.3787     1.62408     -1.3617     174.388     1.63043     8.25032     62.8069     1.62592     81.6763     0.00532039     -1931.45     -5.53301     0.218941     8.25032     0     3     0
-3.02674     22.865     1.59808     -1.41861     174.539     1.62561     8.53527     55.5588     1.65001     86.2596     0.00223724     -1935.91     -5.10794     -0.0452355     8.53527     0     3     0
-4.41245     46.5123     1.5989     -1.46099     174.193     1.62851     7.98584     55.5588     1.66401     79.7402     0.00223724     -1945.67     -3.99736     0.411723     7.98584     0     3     0
-3.36581     30.6609     1.61444     -1.47423     173.936     1.62458     8.36053     76.8235     1.63919     114.665     0.000612772     -1945.41     -4.70747     -0.0933235     8.36053     0     3     0
-4.58491     21.9202     1.60749     -1.46466     173.936     1.6304     8.76851     73.9522     1.68681     71.6278     0.0026257     -1930.78     -5.17304     -0.121557     8.76851     0     3     0
-5.72896     14.0655     1.59031     -1.39218     172.746     1.63414     8.71649     68.0258     1.66659     69.7181     0.00179811     -1932.45     -5.07382     -0.648506     8.71649     0     3     0
-4.8562     18.9078     1.6207     -1.48987     172.746     1.63316     8.32985     73.8941     1.66659     77.8328     0.00380382     -1933.5     -3.61362     -0.859642     8.32985     0     3     0
-4.69156     10.9349     1.60224     -1.35131     174.394     1.63036     8.75339     98.4543     1.65511     83.6249     0.00252174     -1937.78     -5.0105     -0.863506     8.75339     0     3     0
-5.80909     29.4124     1.62078     -1.51143     174.394     1.62732     8.65728     75.3327     1.62266     85.5841     0.000612179     -1934.66     -5.26737     0.276171     8.65728     0     3     0
-5.81697     26.3506     1.6095     -1.49266     174.667     1.6242     8.73144     101.064     1.69666     85.4101     0.000408137     -1931.83     -5.49867     0.218429     8.73144     0     3     0
-4.23048     17.2351     1.6217     -1.38204     174.667     1.62337     8.52933     93.0333     1.70141     76.2588     0.00353008     -1935.16     -3.98081     -0.773205     8.52933     0     3     0
-3.41786     18.4703     1.60563     -1.36548     174.667     1.62467     8.54871     94.5332     1.70141     80.8696     0.0014693     -1933.63     -5.34891     -0.365572     8.54871     0     3     0
-3.07057     18.6727     1.60907     -1.38791     175.382     1.62117     8.34933     103.887     1.64877     72.8969     0.00821775     -1931.13     -5.47132     -0.350665     8.34933     0     3     0
-3.21875     29.654     1.59827     -1.3896     175.681     1.62343     8.25089     45.2191     1.65686     81.1638     0.00433324     -1936.47     -5.27813     0.308656     8.25089     0     3     0
-4.27879     29.654     1.59853     -1.43841     174.906     1.62343     8.72824     105.17     1.65686     86.1506     0.00121773     -1929.51     -4.1195     -0.34709     8.72824     0     3     0
-5.09024     26.8855     1.62047     -1.48593     176.58     1.62343     8.31815     59.7752     1.72306     86.4789     0.000648414     -1936.34     -4.1195     -0.455444     8.31815     0     3     0
-5.96825     22.9181     1.59841     -1.41167     177.35     1.62343     7.98076     59.7752     1.69478     82.9586     0.00294757     -1935.24     -4.89873     -0.257659     7.98076     0     3     0
-6.09112     16.8676     1.61497     -1.41167     177.997     1.62084     8.85954     95.3167     1.71487     83.5641     1.35601e-05     -1929.59     -4.67135     -0.685324     8.85954     0     3     0
-6.47774     23.5937     1.61017     -1.41167     180.024     1.61097     8.52517     127.301     1.69246     79.779     0.00117339     -1931.8     -4.68329     -0.272642     8.52517     0     3     0
-4.00604     21.379     1.60643     -1.35771     182.363     1.61194     8.34405     69.5669     1.68523     81.6272     8.25208e-05     -1934.98     -4.87564     -0.293968     8.34405     0     3     0
-6.03546     24.8368     1.60445     -1.32064     181.694     1.61123     8.44154     116.888     1.67597     81.6272     0.002895     -1932.92     -4.35338     -0.444613     8.44154     0     3     0
-6.23585     25.755     1.60434     -1.4293     182.519     1.6053     8.46661     89.3777     1.67136     78.792     0.0051589     -1931.89     -4.45567     -0.220938     8.46661     0     3     0
-5.55495     21.0913     1.60434     -1.4293     182.519     1.60714     8.497     69.2274     1.6499     86.7041     0.000745676     -1936.2     -4.10499     -0.693252     8.497     0     3     0
-5.86734     22.4794     1.59438     -1.33882     184.254     1.60502     8.41173     106.306     1.63705     82.4246     0.00173164     -1934.39     -4.14576     -0.596892     8.41173     0     3     0
-3.80353     22.4794     1.59351     -1.31387     183.732     1.60432     8.69464     151.742     1.65519     82.3557     0.00396845     -1931.26     -5.62195     -0.0621348     8.69464     0     3     0
-5.3538     19.7493     1.59351     -1.42558     185.828     1.59965     7.58788     56.7681     1.68763     86.9015     0.00068262     -1932.02     -5.00563     -0.501102     7.58788     0     3     0
-4.03635     25.033     1.59351     -1.35136     185.533     1.59965     7.60977     70.957     1.69564     78.408     0.00234752     -1931.68     -5.3369     0.00465766     7.60977     0     3     0
-5.74636     32.1248     1.59296     -1.37042     186.926     1.59656     8.38014     155.58     1.69564     86.7447     0.00286403     -1938.01     -4.79961     0.12612     8.38014     0     3     0
-4.71445     38.9097     1.58488     -1.34811     187.63     1.59656     8.59722     122.523     1.62971     85.6359     0.00103795     -1932.29     -4.79961     0.479944     8.59722     0     3     0
-4.58623     30.4167     1.5861     -1.28948     188.641     1.60021     8.36117     77.7229     1.6562     84.3339     0.00103795     -1934.63     -4.92757     0.0215111     8.36117     0     3     0
-5.48038     37.0996     1.58073     -1.37857     187.792     1.60105     7.94339     56.8263     1.6562     79.1102     0.000138874     -1933.17     -4.86055     0.33338     7.94339     0     3     0
-6.10235     13.4069     1.59517     -1.28804     188.068     1.599     8.30593     62.7946     1.67197     92.4081     0.000138874     -1934.06     -4.33709     -0.716316     8.30593     0     3     0
-5.17425     21.4646     1.59445     -1.37462     187.624     1.59948     8.09571     60.9536     1.71502     84.0371     0.000536768     -1929.65     -5.5255     -0.131267     8.09571     0     3     0
-5.60035     14.0054     1.58842     -1.434     186.146     1.60111     8.65305     99.2023     1.70722     78.1186     0.00101956     -1938.35     -5.66927     -0.394431     8.65305     0     3     0
-6.33663     20.4329     1.59222     -1.35842     188.293     1.59592     8.2345     96.6991     1.7027     85.2531     0.00201345     -1935.24     -5.08764     -0.307135     8.2345     0     3     0
-5.49298     24.4116     1.59548     -1.32215     188.142     1.59717     8.15522     94.6256     1.65782     75.1951     0.00201345     -1933.45     -5.35334     0.0357114     8.15522     0     3     0
-5.11544     26.3734     1.59652     -1.42196     187.499     1.59717     8.36627     119.587     1.67195     78.9597     0.0034186     -1934.68     -5.27618     -0.0521356     8.36627     0     3     0
-6.11152     24.3832     1.57188     -1.34825     186.084     1.59774     8.71792     161.074     1.68935     80.2967     0.00304464     -1941.61     -5.4459     -0.180603     8.71792     0     3     0
-5.61384     22.7266     1.59052     -1.39138     187.454     1.59516     8.27042     101.35     1.63669     84.8196     0.0033379     -1933.04     -4.93241     -0.19839     8.27042     0     3     0
-4.03179     18.3082     1.58083     -1.33616     186.559     1.59699     7.78427     101.218     1.64967     88.4427     0.00223765     -1934.8     -5.27041     -0.351395     7.78427     0     3     0
-5.72507     27.8064     1.58129     -1.37251     186.021     1.59718     7.71356     73.1759     1.67429     69.8584     0.0059733     -1938.84     -4.52844     -0.29691     7.71356     0     3     0
-5.15658     38.3183     1.59638     -1.38929     187.179     1.59731     7.72322     79.442     1.63734     79.0302     0.00140369     -1935.25     -4.02219     0.00919193     7.72322     0     3     0
-4.17464     18.5434     1.59708     -1.3818     188.936     1.59881     9.10027     152.985     1.66177     74.8944     0.00124593     -1930.1     -4.51888     -0.580624     9.10027     0     3     0
-5.20901     21.8738     1.59708     -1.3277     189.629     1.6015     8.43076     93.14     1.66903     84.2669     0.00328313     -1938.27     -5.15792     -0.149192     8.43076     0     3     0
-4.63957     27.7843     1.58339     -1.36066     188.846     1.59965     9.28484     100.887     1.66903     84.2669     0.00113502     -1935.15     -5.1646     0.137963     9.28484     0     3     0
-2.43468     26.7808     1.5851     -1.26697     190.689     1.59467     8.91184     150.658     1.67076     72.1945     0.00339921     -1933.94     -5.38888     0.118283     8.91184     0     3     0
-3.2773     14.1962     1.59249     -1.33257     190.52     1.59598     8.43859     89.1618     1.68402     82.1464     2.89373e-06     -1930.83     -4.80489     -0.648967     8.43859     0     3     0
-3.42001     22.3093     1.59249     -1.30094     189.953     1.59709     7.95212     58.5484     1.69456     77.3178     2.89373e-06     -1933.63     -5.93722     0.0775394     7.95212     0     3     0
-4.0678     21.6911     1.59629     -1.37388     188.026     1.59674     8.44137     80.7558     1.64832     78.361     2.89373e-06     -1929.9     -4.66629     -0.334948     8.44137     0     3     0
-4.0678     20.9174     1.58188     -1.39979     188.152     1.59674     8.51705     88.5299     1.64126     81.6997     0.000932345     -1936.21     -4.68879     -0.413824     8.51705     0     3     0
-4.61386     31.2417     1.58376     -1.34119     189.538     1.59418     8.79782     173.559     1.66436     80.098     0.000738279     -1933.54     -4.81151     -0.0102539     8.79782     0     3     0
-3.78536     16.171     1.58379     -1.32921     188.875     1.59798     8.76078     119.514     1.66436     80.4248     0.000738279     -1927.35     -4.80225     -0.591447     8.76078     0     3     0
-3.87496     18.9248     1.57771     -1.38803     189.346     1.59612     8.05196     77.5071     1.6515     85.7981     0.000738279     -1931.75     -4.44475     -0.65339     8.05196     0     3     0
-3.60001     21.3541     1.57293     -1.34371     189.404     1.59612     8.11241     98.5929     1.67348     73.215     0.00605447     -1933.82     -4.72635     -0.361078     8.11241     0     3     0
-4.57457     29.2194     1.58437     -1.37789     189.348     1.59595     7.86299     56.911     1.67881     82.7981     0.000641167     -1934.66     -4.64884     -0.0169206     7.86299     0     3     0
-4.0018     32.1495     1.58437     -1.29358     188.969     1.59869     8.12572     56.911     1.68361     86.8535     0.000641167     -1934.6     -4.10175     -0.166147     8.12572     0     3     0
-3.70211     39.316     1.58592     -1.33055     188.142     1.59902     8.49072     101.956     1.72977     83.5673     0.00373584     -1936.59     -4.10332     0.0704733     8.49072     0     3     0
-2.61429     26.0672     1.60063     -1.30427     188.142     1.60172     8.05127     76.4126     1.72048     91.859     9.40692e-06     -1936.39     -4.57843     -0.208183     8.05127     0     3     0
-4.50963     28.3903     1.60091     -1.26609     190.108     1.60138     8.27783     82.6152     1.66498     76.1453     0.00258455     -1934.51     -4.88544     0.0265799     8.27783     0     3     0
-4.61374     20.0136     1.60091     -1.3424     190.108     1.60132     7.75995     33.1341     1.66498     82.0035     0.00258455     -1938.24     -5.73214     -0.0531262     7.75995     0     3     0
-4.66856     22.1523     1.60219     -1.31079     186.606     1.60532     8.15052     67.6444     1.6459     79.1369     0.00307543     -1933.11     -4.96472     -0.179969     8.15052     0     3     0
-3.7472     25.4516     1.60059     -1.36006     186.846     1.60446     8.22013     52.5963     1.67186     89.9723     0.000513176     -1928.59     -4.82406     -0.174674     8.22013     0     3     0
-3.64171     33.9784     1.59843     -1.31687     185.921     1.60707     8.79691     96.1705     1.65204     94.0447     0.000513176     -1935.4     -4.80924     0.329907     8.79691     0     3     0
-5.34008     30.7505     1.58622     -1.36715     183.181     1.60707     8.66841     130.098     1.69383     98.0636     0.000815058     -1943.05     -4.46143     -0.217994     8.66841     0     3     0
-5.23535     31.3259     1.59504     -1.37463     183.515     1.61011     8.83179     111.642     1.69383     77.0777     0.00137697     -1930.51     -4.68979     0.108904     8.83179     0     3     0
-5.73024     17.2178     1.61262     -1.36222     181.664     1.61625     8.42465     101.197     1.67227     93.3584     0.00291777     -1934.23     -4.1914     -0.649294     8.42465     0     3     0
-5.01072     32.2471     1.60805     -1.42245     181.664     1.61625     8.31503     62.9011     1.67945     80.0146     0.00410352     -1931.51     -4.92378     0.30939     8.31503     0     3     0
-4.7447     31.5435     1.60958     -1.35667     181.664     1.61646     8.50573     107.859     1.62818     85.5635     0.000173596     -1929.67     -4.8607     0.219424     8.50573     0     3     0
-3.28009     19.9524     1.60958     -1.3336     181.651     1.61341     8.10957     74.7957     1.69344     84.1729     0.000173596     -1932.6     -4.93437     -0.364034     8.10957     0     3     0
-3.34795     27.4126     1.60471     -1.35433     181.273     1.61455     8.39388     74.7957     1.65608     92.576     0.000885488     -1933.1     -4.88611     -0.0715052     8.39388     0     3     0
-4.60911     17.9066     1.61284     -1.35504     181.429     1.61455     8.22381     85.9662     1.64893     95.0481     0.000362733     -1940.13     -4.71163     -0.55083     8.22381     0     3     0
-5.30737     30.8657     1.61284     -1.31556     182.584     1.61455     8.89949     105.97     1.67435     94.9355     0.000362733     -1930.11     -4.54749     -0.0312785     8.89949     0     3     0
-5.66482     20.3014     1.59635     -1.40486     182.23     1.61313     8.15805     70.4505     1.65522     88.759     0.00158727     -1932.95     -4.89161     -0.372884     8.15805     0     3     0
-5.20024     18.9052     1.60937     -1.30722     184.017     1.61073     8.51839     70.3539     1.65601     84.3815     0.00230883     -1939.1     -4.64468     -0.392711     8.51839     0     3     0
-5.03682     28.6158     1.61012     -1.26743     184.251     1.61073     8.09786     85.7681     1.67929     83.7952     0.00292163     -1933.82     -4.95531     0.118599     8.09786     0     3     0
